108
0.0006 0.0006 0.00108 -0.0238386 -0.0295619 0.190992 0.000333605 -0.00953882 0.0261941 0.931127
0.00012 0.00012 0.00132 0.00820373 -0.00661702 0.246355 0.00568068 -0.00528056 0.0150413 0.921209
0.00036 0.00012 0.00132 0.00747682 -0.0220334 0.120562 0.00392728 -0.00781099 -0.0254248 0.916251
0.0006 0.00012 0.00132 -0.000563663 -0.0150646 0.108615 0.00652641 -0.00993482 -0.0300995 0.922862
0.00012 0.00036 0.00132 0.000294773 0.00687904 0.0324814 0.00333758 0.000871717 -0.0191576 0.887049
0.00036 0.00036 0.00132 -0.00241155 0.00923903 0.032616 -0.000330619 -0.00535119 -0.0364948 0.909639
0.0006 0.00036 0.00132 0.00967444 0.00657855 0.0357201 0.003569 -0.00598361 -0.0383332 0.9157
0.00012 0.0006 0.00132 0.0125033 -0.0660692 0.362069 0.0119777 -0.00378995 0.0337501 0.942147
0.00036 0.0006 0.00132 0.00114605 -0.042874 0.304278 0.00433284 -0.0076664 -0.00597751 0.965839
0.0006 0.0006 0.00132 0.000814909 -0.0597034 0.298093 0.00344102 -0.0123114 0.0139911 0.937188
0.00012 0.00012 0.00156 0.00222572 -0.0170819 0.237674 -0.00129053 -0.0113696 -0.00761356 0.930025
0.00036 0.00012 0.00156 0.00812544 -0.0129087 0.0544839 0.00345968 -0.00454785 -0.011749 0.889252
0.0006 0.00012 0.00156 -0.00923029 -0.0202442 0.0755866 0.00150643 -0.0103252 -0.0239917 0.900272
0.00012 0.00036 0.00156 -0.0124836 0.0203171 0.115741 -0.0018864 0.00154779 -0.016314 0.945453
0.00036 0.00036 0.00156 0.00121606 0.0005193 0.0273827 -0.00138735 -0.00798382 -0.0325998 0.920108
0.0006 0.00036 0.00156 -2.41811e-05 0.0158616 0.0550082 -0.0016011 -0.00142715 -0.0331486 0.931127
0.00012 0.0006 0.00156 -0.00765586 -0.0767433 0.354831 0.00852688 -0.018904 0.0202773 0.966941
0.00036 0.0006 0.00156 0.0397444 -0.0310699 0.196547 0.0200555 -0.0159577 0.0358559 0.951514
0.0006 0.0006 0.00156 -0.00595443 -0.0242505 0.141936 0.00737804 -0.00172822 -0.00589151 0.949861
0.00012 0.00012 0.0018 0.00355582 -0.00220276 0.128203 -0.000318501 -0.0134109 0.0073374 0.889803
0.00036 0.00012 0.0018 0.00292048 0.0155917 0.127031 -0.00389762 -0.0105839 -0.0310657 0.892558
0.0006 0.00012 0.0018 -0.00993893 0.00896539 0.096046 -0.00108708 -0.00967214 -0.0134149 0.882641
0.00012 0.00036 0.0018 -0.00398654 -0.0227412 0.110611 0.00113013 -0.00680192 0.00225563 0.90468
0.00036 0.00036 0.0018 0.00471113 -0.0210101 0.0337887 -0.00273503 -0.0056715 -0.0300665 0.882641
0.0006 0.00036 0.0018 -0.00628512 -0.0197375 0.0708838 0.00297568 -0.0009996 -0.0255087 0.891456
0.00012 0.0006 0.0018 -0.0102995 -0.0218635 0.423246 0.00894734 -0.0112709 0.0343756 0.941596
0.00036 0.0006 0.0018 0.0109477 0.00782964 0.408088 0.00330886 0.00166978 0.0186636 0.940494
0.0006 0.0006 0.0018 0.0149936 -0.0122601 0.499099 0.00583851 -0.00258306 0.0229709 0.949861
0.00012 0.00012 0.00204 -0.0131602 -0.0205734 0.232286 -0.00412678 -0.00935749 0.00688725 0.88209
0.00036 0.00012 0.00204 0.014364 0.00715286 0.0917769 0.00221313 -0.00224867 -0.00356193 0.879886
0.0006 0.00012 0.00204 -0.00469125 -0.000217354 0.0485429 -0.000515763 -0.00538394 -0.00755028 0.850684
0.00012 0.00036 0.00204 -0.00196183 -0.00843714 0.0991035 0.000712714 -0.00836746 0.00343678 0.845174
0.00036 0.00036 0.00204 0.00477442 -0.0249968 0.0340778 0.000619518 -0.00274623 -0.0308044 0.849582
0.0006 0.00036 0.00204 -0.00408336 -0.0434726 0.0757604 0.000986282 -0.00808574 -0.0198017 0.879335
0.00012 0.0006 0.00204 0.00537898 -0.00255357 0.226704 0.00459236 -0.00765766 0.0456673 0.893109
0.00036 0.0006 0.00204 -6.31915e-05 -0.000859761 0.021895 0.000373869 -0.00551582 0.0242233 0.905231
0.0006 0.0006 0.00204 0.00517866 -0.000597787 0.0268477 0.0053617 -0.00459335 0.0290471 0.876029
0.00012 0.00012 0.00228 -0.00278733 0.00284656 0.0865422 -0.00531982 -0.0053612 0.0178805 0.853439
0.00036 0.00012 0.00228 -0.032758 0.0218964 0.179382 -0.00875444 0.000191485 0.0027234 0.887049
0.0006 0.00012 0.00228 0.0203576 0.0107658 0.247087 -0.000419595 -0.00354243 0.0168906 0.894762
0.00012 0.00036 0.00228 0.00213794 -0.0157125 0.0658055 -0.000461345 -0.00401843 -0.00208126 0.844623
0.00036 0.00036 0.00228 -0.0123729 -0.0105225 0.0506267 -0.00321707 -9.5176e-05 -0.0328787 0.874927
0.0006 0.00036 0.00228 0.000814211 -0.015129 0.09904 -0.00619807 -0.0021203 -0.00388878 0.885947
0.00012 0.0006 0.00228 -0.000751686 0.0426314 0.493578 -0.00394498 0.0107716 0.0528018 0.951514
0.00036 0.0006 0.00228 -0.0188181 0.00773663 0.365735 -0.00692522 0.00210292 0.0328151 0.892007
0.0006 0.0006 0.00228 0.0141503 0.0198749 0.469077 0.0003706 0.00171977 0.0383519 0.896415
0.00012 0.00012 0.00252 -0.00671154 0.0992694 0.437875 -0.00382774 0.00517979 0.0338532 0.92176
0.00036 0.00012 0.00252 -0.0148261 0.0349636 0.0879507 -0.0094994 0.0132483 0.0122551 0.836358
0.0006 0.00012 0.00252 -0.000495682 0.00437802 0.010382 -0.00163931 0.00480082 0.0135564 0.883192
0.00012 0.00036 0.00252 -0.00883133 -0.0345374 0.113519 -0.00372342 -0.00743776 -0.000762235 0.865009
0.00036 0.00036 0.00252 -0.00391591 -0.0159152 0.0661946 -0.00522033 0.00396571 -0.0301638 0.872172
0.0006 0.00036 0.00252 -0.00282479 -0.0115466 0.0374623 -0.00374253 -0.00239378 -0.0112724 0.796687
0.00012 0.0006 0.00252 -0.00487324 0.0216462 0.328031 -0.00898182 0.0101434 0.0511653 0.894211
0.00036 0.0006 0.00252 -0.0044349 0.00219501 0.0119667 -0.0112717 0.00501668 0.00822398 0.836909
0.0006 0.0006 0.00252 -0.00126534 0.00189992 0.021204 0.00472187 0.00199037 0.0281573 0.821482
0.00012 0.00012 0.00276 -0.00789132 0.0164498 0.135473 -0.00618367 0.00932833 0.0404734 0.880988
0.00036 0.00012 0.00276 0.017618 0.000871016 0.165097 -0.00361378 0.0101362 0.00853808 0.880437
0.0006 0.00012 0.00276 -0.0254997 0.00822002 0.245057 -0.00782915 0.00974962 0.0321098 0.83195
0.00012 0.00036 0.00276 -0.0149776 -0.00513935 0.113065 -0.0037302 7.98175e-05 -0.0139982 0.86556
0.00036 0.00036 0.00276 0.00593481 -0.00376239 0.0556052 -0.00270352 0.000304706 -0.0477582 0.878784
0.0006 0.00036 0.00276 -0.00386631 -0.00375092 0.110398 -0.00364001 0.00494604 -0.0236894 0.885947
0.00012 0.0006 0.00276 -0.0111438 0.0065531 0.243196 -0.0064656 0.00422411 0.0339807 0.856194
0.00036 0.0006 0.00276 0.0292821 0.0260784 0.239033 -0.00400524 0.00614211 -0.000630074 0.87107
0.0006 0.0006 0.00276 -0.0265773 0.0167785 0.348157 0.000236049 0.00595286 0.0276369 0.847378
