0.00071338 0.0026865 0.049828
0.0012965 0.00099084 0.00086111
0.00066176 0.0011725 0.082095
0.0019934 0.0023562 0.008079
9.3649e-05 0.00066216 0.048633
0.00033112 7.7191e-05 0.094856
0.0029782 0.0010218 0.0094262
0.00071796 0.0015519 0.095995
1.954e-05 0.0010562 0.079571
0.0027775 0.0005097 0.052306
0.0011922 0.0014966 0.093067
0.00016238 0.0016298 0.030358
0.0013462 0.0016917 0.055453
0.0017692 0.00027336 0.012004
0.000386 0.0022356 0.075682
0.0012932 0.0023679 0.049918
0.0023713 0.0025756 0.040971
0.002382 0.00043163 0.0082793
0.0029968 0.00090808 0.047893
0.00075882 0.0013055 0.014115
0.0023341 0.0029049 0.024193
0.00030323 0.0019962 0.070386
0.0011778 0.0019056 0.088546
0.0024599 0.0019605 0.017772
0.0022688 0.0021658 0.058432
4.6341e-05 0.001638 0.023914
0.0026327 0.0016363 0.054459
0.00084581 0.0013451 0.081138
0.0022736 0.0025973 0.038872
0.002084 0.00085595 0.00011056
0.0013561 0.0022628 0.084114
0.00068622 0.0020031 0.081214
0.0027058 0.00093944 0.063434
0.0027865 0.00094501 0.028708
0.0029494 0.001797 0.057254
0.0013548 0.0022809 0.094252
0.00089602 0.0002143 0.038148
0.0017188 0.00017151 0.016298
0.0017535 0.0020193 0.016316
0.00033215 0.002907 0.018728
0.0029047 0.00077016 0.057597
0.0010875 0.0026652 0.025089
0.0011257 0.0027251 0.071477
0.00062283 0.0012321 0.037183
0.0012075 0.00052737 0.018159
9.8129e-05 0.001195 0.063823
0.0009165 0.0014792 0.07529
0.0020931 0.0022964 0.020109
0.0023261 0.0028434 0.035544
0.0014341 0.00070855 0.023835
0.00096141 3.0968e-05 0.083825
0.0019308 0.00056674 0.079395
0.0014181 0.00059488 0.019823
6.577e-05 0.0009418 0.050662
0.0015605 0.0014293 0.054277
0.0012464 0.00037697 0.094275
0.0019083 0.00055459 0.0010342
0.0025723 0.00052374 0.080073
0.00031628 0.00010128 0.00044838
0.0020592 0.0019931 0.03372
0.0022544 0.001988 0.019004
0.0024662 0.0011952 0.011333
0.00041619 0.0024994 0.062425
0.0010644 0.002618 0.031504
0.0013134 0.0016587 0.074776
0.0020101 0.0014964 0.082263
0.0019798 0.0012497 0.026397
0.0019315 0.0021949 0.039328
0.0016187 0.00162 0.031617
0.00082489 0.00069715 0.062801
0.0023993 1.918e-05 0.00077306
0.0010331 0.001385 0.082662
0.0015788 0.0016885 0.0926
0.00028542 0.0015869 0.0093598
0.00018247 0.0026988 0.0045323
0.002457 0.0021386 0.070734
0.00081668 0.00040759 0.080336
0.002404 0.0024429 0.00064636
0.00022928 0.0015726 0.075418
0.00083292 0.00093532 0.075053
0.00064117 0.0025583 0.083575
0.002401 0.0014943 0.024052
0.00034848 0.00047083 0.067097
0.0020661 0.0028333 0.03682
0.00048918 0.0014085 0.01092
0.0027575 0.0020354 0.016984
0.001226 6.5583e-05 0.026764
0.00090257 0.0019781 0.080286
0.0025323 0.00031315 0.065511
0.0013914 0.0015202 0.021075
0.0024112 0.0028422 0.023466
0.0021666 0.002327 0.0047415
0.0010378 0.0025449 0.069978
0.0023183 0.0021271 0.062589
0.0025994 0.00078383 0.00068707
0.0023554 0.0011151 0.03593
0.0023408 0.0015158 0.093078
0.0017344 0.0024048 0.058516
0.00043704 0.00073084 0.079275
0.0021273 0.00036182 0.07874
0.00023537 0.00083836 0.045897
0.0021754 0.0016497 0.0073664
0.001192 0.00092322 0.084623
0.0013641 0.0025119 0.031861
0.00095812 0.0023942 0.047606
0.0015373 0.00056285 0.04127
0.0020889 0.00027875 0.075661
0.0024461 0.0019949 0.083
0.00074458 0.0027064 0.0034569
0.0007375 0.0017223 0.029205
0.00021866 0.0024582 0.076116
0.0024899 0.0029205 0.058328
0.0029315 0.0026782 0.090878
0.0028215 0.00080728 0.089591
0.00015306 0.0001043 0.083703
0.0017689 0.00077344 0.040856
0.0023076 0.0024594 0.042096
0.00022785 0.0022036 0.032075
0.0017345 0.00289 0.040073
0.0010218 0.00070369 0.074089
0.0029631 0.00069831 0.0083594
0.0014884 0.0021453 0.083648
0.00024337 0.0019903 0.018312
0.0022728 0.00013478 0.07291
0.0013102 0.0012438 0.0021484
0.0014282 0.0022541 0.055731
0.0010599 0.0025338 0.036711
0.0013654 0.0027302 0.024414
0.0028872 0.00043001 0.050438
0.0016581 0.0014848 0.093714
0.001698 0.0021841 0.035942
0.00028333 0.002108 0.060391
0.0029481 0.0019828 0.029587
0.0019372 0.0013065 0.0033905
0.0025901 0.00014263 0.0064865
0.0017236 0.0023619 0.02285
0.00092426 0.0019754 0.053244
0.0023723 0.0025119 0.0070906
0.0022121 0.0027428 0.064562
6.7958e-05 0.00091587 0.0048797
0.00073529 0.0017966 0.089849
0.00074998 0.0018873 0.058708
0.00089021 0.0014484 0.0027489
0.00094774 0.0022423 0.02885
0.00025778 0.00031737 0.018156
