256
0.00075 0.00225 0.05775
0.00225 0.00225 0.05775
0.00075 0.00075 0.05925
0.00225 0.00075 0.05925
0.00075 0.00225 0.05925
0.00225 0.00225 0.05925
0.00075 0.00075 0.06075
0.00225 0.00075 0.06075
0.00075 0.00225 0.06075
0.00225 0.00225 0.06075
0.00075 0.00075 0.06225
0.00225 0.00075 0.06225
0.00075 0.00225 0.06225
0.00225 0.00225 0.06225
0.00075 0.00075 0.06375
0.00225 0.00075 0.06375
0.00075 0.00225 0.06375
0.00225 0.00225 0.06375
0.00075 0.00075 0.06525
0.00225 0.00075 0.06525
0.00075 0.00225 0.06525
0.00225 0.00225 0.06525
0.00075 0.00075 0.06675
0.00225 0.00075 0.06675
0.00075 0.00225 0.06675
0.00225 0.00225 0.06675
0.00075 0.00075 0.06825
0.00225 0.00075 0.06825
0.00075 0.00225 0.06825
0.00225 0.00225 0.06825
0.00075 0.00075 0.06975
0.00225 0.00075 0.06975
0.00075 0.00225 0.06975
0.00225 0.00225 0.06975
0.00075 0.00075 0.07125
0.00225 0.00075 0.07125
0.00075 0.00225 0.07125
0.00225 0.00225 0.07125
0.00075 0.00075 0.07275
0.00225 0.00075 0.07275
0.00075 0.00225 0.07275
0.00225 0.00225 0.07275
0.00075 0.00075 0.07425
0.00225 0.00075 0.07425
0.00075 0.00225 0.07425
0.00225 0.00225 0.07425
0.00075 0.00075 0.07575
0.00225 0.00075 0.07575
0.00075 0.00225 0.07575
0.00225 0.00225 0.07575
0.00075 0.00075 0.07725
0.00225 0.00075 0.07725
0.00075 0.00225 0.07725
0.00225 0.00225 0.07725
0.00075 0.00075 0.07875
0.00225 0.00075 0.07875
0.00075 0.00225 0.07875
0.00225 0.00225 0.07875
0.00075 0.00075 0.08025
0.00225 0.00075 0.08025
0.00075 0.00225 0.08025
0.00225 0.00225 0.08025
0.00075 0.00075 0.08175
0.00225 0.00075 0.08175
0.00075 0.00225 0.08175
0.00225 0.00225 0.08175
0.00075 0.00075 0.08325
0.00225 0.00075 0.08325
0.00075 0.00225 0.08325
0.00225 0.00225 0.08325
0.00075 0.00075 0.08475
0.00225 0.00075 0.08475
0.00075 0.00225 0.08475
0.00225 0.00225 0.08475
0.00075 0.00075 0.08625
0.00225 0.00075 0.08625
0.00075 0.00225 0.08625
0.00225 0.00225 0.08625
0.00075 0.00075 0.08775
0.00225 0.00075 0.08775
0.00075 0.00225 0.08775
0.00225 0.00225 0.08775
0.00075 0.00075 0.08925
0.00225 0.00075 0.08925
0.00075 0.00225 0.08925
0.00225 0.00225 0.08925
0.00075 0.00075 0.09075
0.00225 0.00075 0.09075
0.00075 0.00225 0.09075
0.00225 0.00225 0.09075
0.00075 0.00075 0.09225
0.00225 0.00075 0.09225
0.00075 0.00225 0.09225
0.00225 0.00225 0.09225
0.00075 0.00075 0.09375
0.00225 0.00075 0.09375
0.00075 0.00225 0.09375
0.00225 0.00225 0.09375
0.00075 0.00075 0.09525
0.00225 0.00075 0.09525
0.00075 0.00225 0.09525
0.00225 0.00225 0.09525
